487,"{""value"": 585, ""category"": ""CAT_8"", ""active"": true}",2025-02-11T20:28:07.974646
488,"{""value"": 398, ""category"": ""CAT_3"", ""active"": true}",2025-09-24T20:28:07.974652
489,"{""value"": 982, ""category"": ""CAT_4"", ""active"": true}",2025-08-09T20:28:07.974657
490,"{""value"": 132, ""category"": ""CAT_0"", ""active"": false}",2025-04-11T20:28:07.974663
491,"{""value"": 779, ""category"": ""CAT_8"", ""active"": true}",2025-03-24T20:28:07.974669
492,"{""value"": 162, ""category"": ""CAT_7"", ""active"": false}",2025-05-14T20:28:07.974680
493,"{""value"": 564, ""category"": ""CAT_5"", ""active"": false}",2025-08-15T20:28:07.974686
494,"{""value"": 628, ""category"": ""CAT_7"", ""active"": false}",2025-09-02T20:28:07.974691
495,"{""value"": 446, ""category"": ""CAT_7"", ""active"": true}",2025-10-04T20:28:07.974696
496,"{""value"": 41, ""category"": ""CAT_0"", ""active"": true}",2025-10-20T20:28:07.974701
497,"{""value"": 472, ""category"": ""CAT_7"", ""active"": false}",2024-12-09T20:28:07.974706
498,"{""value"": 192, ""category"": ""CAT_4"", ""active"": true}",2025-07-04T20:28:07.974716
499,"{""value"": 939, ""category"": ""CAT_4"", ""active"": false}",2025-10-18T20:28:07.974726
500,"{""value"": 963, ""category"": ""CAT_2"", ""active"": true}",2025-02-27T20:28:07.974732
501,"{""value"": 330, ""category"": ""CAT_8"", ""active"": false}",2025-03-30T20:28:07.974738
502,"{""value"": 86, ""category"": ""CAT_6"", ""active"": true}",2025-06-16T20:28:07.974743
503,"{""value"": 882, ""category"": ""CAT_1"", ""active"": true}",2025-10-08T20:28:07.974748
504,"{""value"": 64, ""category"": ""CAT_7"", ""active"": true}",2025-03-28T20:28:07.974770
505,"{""value"": 43, ""category"": ""CAT_9"", ""active"": true}",2025-03-27T20:28:07.974776
506,"{""value"": 0, ""category"": ""CAT_4"", ""active"": true}",2025-04-27T20:28:07.974795
507,"{""value"": 540, ""category"": ""CAT_8"", ""active"": true}",2025-04-18T20:28:07.974802
508,"{""value"": 976, ""category"": ""CAT_0"", ""active"": false}",2025-09-26T20:28:07.974808
509,"{""value"": 210, ""category"": ""CAT_7"", ""active"": false}",2025-08-20T20:28:07.974814
510,"{""value"": 654, ""category"": ""CAT_9"", ""active"": true}",2025-05-31T20:28:07.974821
511,"{""value"": 489, ""category"": ""CAT_1"", ""active"": true}",2025-03-18T20:28:07.974827
512,"{""value"": 69, ""category"": ""CAT_1"", ""active"": true}",2025-09-06T20:28:07.974835
513,"{""value"": 257, ""category"": ""CAT_4"", ""active"": true}",2025-02-05T20:28:07.974857
514,"{""value"": 56, ""category"": ""CAT_5"", ""active"": true}",2025-07-09T20:28:07.974863
515,"{""value"": 74, ""category"": ""CAT_8"", ""active"": false}",2025-02-07T20:28:07.974869
516,"{""value"": 343, ""category"": ""CAT_6"", ""active"": false}",2025-07-23T20:28:07.974875
517,"{""value"": 279, ""category"": ""CAT_5"", ""active"": false}",2025-01-22T20:28:07.974887
518,"{""value"": 552, ""category"": ""CAT_5"", ""active"": true}",2025-06-14T20:28:07.974892
519,"{""value"": 295, ""category"": ""CAT_5"", ""active"": false}",2025-07-24T20:28:07.974898
520,"{""value"": 159, ""category"": ""CAT_5"", ""active"": false}",2024-11-11T20:28:07.974904
521,"{""value"": 55, ""category"": ""CAT_8"", ""active"": false}",2025-01-16T20:28:07.974909
522,"{""value"": 477, ""category"": ""CAT_9"", ""active"": true}",2025-02-25T20:28:07.974914
523,"{""value"": 912, ""category"": ""CAT_8"", ""active"": true}",2025-03-27T20:28:07.974920
524,"{""value"": 196, ""category"": ""CAT_1"", ""active"": true}",2025-04-13T20:28:07.974925
525,"{""value"": 391, ""category"": ""CAT_1"", ""active"": true}",2025-10-18T20:28:07.974931
526,"{""value"": 280, ""category"": ""CAT_3"", ""active"": false}",2025-07-22T20:28:07.974936
527,"{""value"": 983, ""category"": ""CAT_9"", ""active"": true}",2025-10-12T20:28:07.974942
528,"{""value"": 71, ""category"": ""CAT_1"", ""active"": true}",2025-04-10T20:28:07.974947
529,"{""value"": 272, ""category"": ""CAT_7"", ""active"": true}",2025-08-06T20:28:07.975100
530,"{""value"": 338, ""category"": ""CAT_9"", ""active"": false}",2025-08-29T20:28:07.975115
531,"{""value"": 563, ""category"": ""CAT_3"", ""active"": false}",2025-02-17T20:28:07.975122
532,"{""value"": 889, ""category"": ""CAT_9"", ""active"": false}",2025-06-17T20:28:07.975129
533,"{""value"": 916, ""category"": ""CAT_4"", ""active"": false}",2025-04-01T20:28:07.975134
534,"{""value"": 962, ""category"": ""CAT_2"", ""active"": false}",2025-07-30T20:28:07.975140
535,"{""value"": 102, ""category"": ""CAT_4"", ""active"": true}",2024-11-19T20:28:07.975146
536,"{""value"": 795, ""category"": ""CAT_3"", ""active"": true}",2025-02-07T20:28:07.975155
537,"{""value"": 66, ""category"": ""CAT_3"", ""active"": false}",2025-06-22T20:28:07.975160
538,"{""value"": 715, ""category"": ""CAT_8"", ""active"": true}",2025-10-22T20:28:07.975166
539,"{""value"": 935, ""category"": ""CAT_7"", ""active"": true}",2025-01-15T20:28:07.975173
540,"{""value"": 572, ""category"": ""CAT_3"", ""active"": false}",2024-11-24T20:28:07.975178
541,"{""value"": 658, ""category"": ""CAT_1"", ""active"": false}",2025-05-22T20:28:07.975184
542,"{""value"": 355, ""category"": ""CAT_2"", ""active"": true}",2025-01-21T20:28:07.975194
543,"{""value"": 432, ""category"": ""CAT_6"", ""active"": false}",2025-03-18T20:28:07.975216
544,"{""value"": 478, ""category"": ""CAT_4"", ""active"": true}",2025-01-13T20:28:07.975222
545,"{""value"": 471, ""category"": ""CAT_9"", ""active"": false}",2025-06-07T20:28:07.975228
546,"{""value"": 468, ""category"": ""CAT_8"", ""active"": false}",2025-07-17T20:28:07.975233
547,"{""value"": 432, ""category"": ""CAT_0"", ""active"": false}",2024-11-09T20:28:07.975238
548,"{""value"": 416, ""category"": ""CAT_0"", ""active"": false}",2024-12-07T20:28:07.975244
549,"{""value"": 759, ""category"": ""CAT_3"", ""active"": false}",2025-07-09T20:28:07.975249
550,"{""value"": 342, ""category"": ""CAT_9"", ""active"": false}",2025-06-24T20:28:07.975255
551,"{""value"": 505, ""category"": ""CAT_3"", ""active"": false}",2025-10-25T20:28:07.975260
552,"{""value"": 804, ""category"": ""CAT_8"", ""active"": true}",2024-11-12T20:28:07.975265
553,"{""value"": 108, ""category"": ""CAT_1"", ""active"": false}",2025-06-06T20:28:07.975270
554,"{""value"": 314, ""category"": ""CAT_4"", ""active"": true}",2025-07-13T20:28:07.975276
555,"{""value"": 2, ""category"": ""CAT_2"", ""active"": true}",2024-11-19T20:28:07.975281
556,"{""value"": 482, ""category"": ""CAT_7"", ""active"": false}",2025-02-01T20:28:07.975286
557,"{""value"": 301, ""category"": ""CAT_6"", ""active"": false}",2025-09-10T20:28:07.975292
558,"{""value"": 152, ""category"": ""CAT_8"", ""active"": false}",2025-10-21T20:28:07.975297
559,"{""value"": 748, ""category"": ""CAT_4"", ""active"": false}",2024-12-10T20:28:07.975303
560,"{""value"": 82, ""category"": ""CAT_5"", ""active"": false}",2025-08-24T20:28:07.975308
561,"{""value"": 797, ""category"": ""CAT_5"", ""active"": false}",2025-09-20T20:28:07.975313
562,"{""value"": 936, ""category"": ""CAT_3"", ""active"": false}",2025-02-13T20:28:07.975319
563,"{""value"": 368, ""category"": ""CAT_2"", ""active"": true}",2025-05-11T20:28:07.975324
564,"{""value"": 484, ""category"": ""CAT_0"", ""active"": true}",2024-11-13T20:28:07.975330
565,"{""value"": 266, ""category"": ""CAT_4"", ""active"": true}",2025-01-07T20:28:07.975336
566,"{""value"": 411, ""category"": ""CAT_4"", ""active"": true}",2025-10-15T20:28:07.975341
567,"{""value"": 966, ""category"": ""CAT_9"", ""active"": true}",2025-06-21T20:28:07.975347
568,"{""value"": 35, ""category"": ""CAT_1"", ""active"": false}",2025-09-21T20:28:07.975352
569,"{""value"": 949, ""category"": ""CAT_6"", ""active"": false}",2025-02-26T20:28:07.975358
570,"{""value"": 738, ""category"": ""CAT_1"", ""active"": false}",2025-04-17T20:28:07.975364
571,"{""value"": 271, ""category"": ""CAT_2"", ""active"": true}",2025-02-10T20:28:07.975370
572,"{""value"": 68, ""category"": ""CAT_6"", ""active"": true}",2025-07-21T20:28:07.975376
573,"{""value"": 592, ""category"": ""CAT_4"", ""active"": true}",2025-06-02T20:28:07.975381
574,"{""value"": 869, ""category"": ""CAT_2"", ""active"": false}",2025-07-10T20:28:07.975387
575,"{""value"": 739, ""category"": ""CAT_0"", ""active"": false}",2025-04-16T20:28:07.975392
576,"{""value"": 603, ""category"": ""CAT_1"", ""active"": false}",2025-10-19T20:28:07.975404
577,"{""value"": 169, ""category"": ""CAT_2"", ""active"": true}",2025-06-30T20:28:07.975411
578,"{""value"": 989, ""category"": ""CAT_1"", ""active"": false}",2025-09-08T20:28:07.975416
579,"{""value"": 187, ""category"": ""CAT_0"", ""active"": true}",2025-11-04T20:28:07.975422
580,"{""value"": 758, ""category"": ""CAT_8"", ""active"": false}",2025-05-19T20:28:07.975427
581,"{""value"": 179, ""category"": ""CAT_4"", ""active"": true}",2025-09-08T20:28:07.975432
582,"{""value"": 249, ""category"": ""CAT_5"", ""active"": false}",2025-06-13T20:28:07.975438
583,"{""value"": 863, ""category"": ""CAT_4"", ""active"": false}",2025-03-03T20:28:07.975443
584,"{""value"": 558, ""category"": ""CAT_2"", ""active"": true}",2025-06-19T20:28:07.975449
585,"{""value"": 702, ""category"": ""CAT_1"", ""active"": false}",2024-12-14T20:28:07.975455
586,"{""value"": 660, ""category"": ""CAT_4"", ""active"": false}",2025-08-01T20:28:07.975467
587,"{""value"": 352, ""category"": ""CAT_3"", ""active"": false}",2024-11-20T20:28:07.975472
588,"{""value"": 820, ""category"": ""CAT_8"", ""active"": true}",2025-09-08T20:28:07.975478
589,"{""value"": 297, ""category"": ""CAT_9"", ""active"": false}",2024-11-14T20:28:07.975483
590,"{""value"": 644, ""category"": ""CAT_7"", ""active"": false}",2025-05-13T20:28:07.975488
591,"{""value"": 878, ""category"": ""CAT_9"", ""active"": false}",2025-06-01T20:28:07.975493
592,"{""value"": 185, ""category"": ""CAT_3"", ""active"": true}",2024-12-27T20:28:07.975499
593,"{""value"": 13, ""category"": ""CAT_0"", ""active"": true}",2025-06-20T20:28:07.975507
594,"{""value"": 899, ""category"": ""CAT_0"", ""active"": true}",2025-03-11T20:28:07.975513
595,"{""value"": 25, ""category"": ""CAT_9"", ""active"": false}",2025-10-21T20:28:07.975518
596,"{""value"": 572, ""category"": ""CAT_5"", ""active"": true}",2025-06-13T20:28:07.975523
597,"{""value"": 92, ""category"": ""CAT_7"", ""active"": true}",2025-06-08T20:28:07.975528
598,"{""value"": 761, ""category"": ""CAT_3"", ""active"": true}",2025-10-29T20:28:07.975534
599,"{""value"": 411, ""category"": ""CAT_5"", ""active"": true}",2025-01-16T20:28:07.975540
600,"{""value"": 199, ""category"": ""CAT_4"", ""active"": false}",2025-05-28T20:28:07.975546
601,"{""value"": 877, ""category"": ""CAT_1"", ""active"": false}",2024-12-21T20:28:07.975551
602,"{""value"": 198, ""category"": ""CAT_6"", ""active"": true}",2025-05-23T20:28:07.975556
603,"{""value"": 596, ""category"": ""CAT_8"", ""active"": false}",2025-02-25T20:28:07.975561
604,"{""value"": 833, ""category"": ""CAT_9"", ""active"": true}",2024-12-22T20:28:07.975567
605,"{""value"": 993, ""category"": ""CAT_0"", ""active"": true}",2025-10-08T20:28:07.975598
606,"{""value"": 932, ""category"": ""CAT_2"", ""active"": false}",2024-12-04T20:28:07.975611
607,"{""value"": 611, ""category"": ""CAT_4"", ""active"": true}",2025-01-29T20:28:07.975618
608,"{""value"": 548, ""category"": ""CAT_4"", ""active"": false}",2025-05-19T20:28:07.975626
609,"{""value"": 417, ""category"": ""CAT_8"", ""active"": true}",2025-07-22T20:28:07.975632
610,"{""value"": 250, ""category"": ""CAT_9"", ""active"": true}",2024-12-20T20:28:07.975637
611,"{""value"": 387, ""category"": ""CAT_7"", ""active"": false}",2025-09-21T20:28:07.975643
612,"{""value"": 120, ""category"": ""CAT_3"", ""active"": true}",2025-07-29T20:28:07.975649
613,"{""value"": 972, ""category"": ""CAT_3"", ""active"": true}",2025-06-14T20:28:07.975654
614,"{""value"": 513, ""category"": ""CAT_6"", ""active"": true}",2025-02-26T20:28:07.975659
615,"{""value"": 970, ""category"": ""CAT_4"", ""active"": false}",2025-06-24T20:28:07.975665
616,"{""value"": 509, ""category"": ""CAT_8"", ""active"": false}",2025-06-30T20:28:07.975670
617,"{""value"": 172, ""category"": ""CAT_8"", ""active"": true}",2024-11-17T20:28:07.975838
618,"{""value"": 498, ""category"": ""CAT_8"", ""active"": false}",2024-12-05T20:28:07.975845
619,"{""value"": 250, ""category"": ""CAT_4"", ""active"": true}",2025-11-02T20:28:07.975850
620,"{""value"": 451, ""category"": ""CAT_6"", ""active"": true}",2025-06-17T20:28:07.975856
621,"{""value"": 401, ""category"": ""CAT_2"", ""active"": false}",2025-03-06T20:28:07.975862
622,"{""value"": 397, ""category"": ""CAT_6"", ""active"": true}",2025-01-15T20:28:07.975867
623,"{""value"": 308, ""category"": ""CAT_8"", ""active"": false}",2025-04-05T20:28:07.975872
624,"{""value"": 956, ""category"": ""CAT_6"", ""active"": true}",2025-04-22T20:28:07.975878
625,"{""value"": 371, ""category"": ""CAT_7"", ""active"": false}",2025-09-29T20:28:07.975883
626,"{""value"": 322, ""category"": ""CAT_1"", ""active"": false}",2025-04-29T20:28:07.975919
627,"{""value"": 159, ""category"": ""CAT_5"", ""active"": true}",2025-03-02T20:28:07.975926
628,"{""value"": 136, ""category"": ""CAT_0"", ""active"": false}",2025-11-05T20:28:07.975931
629,"{""value"": 955, ""category"": ""CAT_1"", ""active"": true}",2025-09-24T20:28:07.975937
630,"{""value"": 379, ""category"": ""CAT_3"", ""active"": false}",2025-01-02T20:28:07.975942
631,"{""value"": 964, ""category"": ""CAT_9"", ""active"": true}",2025-03-27T20:28:07.975947
632,"{""value"": 824, ""category"": ""CAT_5"", ""active"": true}",2024-12-01T20:28:07.975954
633,"{""value"": 514, ""category"": ""CAT_5"", ""active"": false}",2025-09-09T20:28:07.975960
634,"{""value"": 679, ""category"": ""CAT_1"", ""active"": false}",2025-04-23T20:28:07.975966
635,"{""value"": 636, ""category"": ""CAT_3"", ""active"": true}",2025-03-31T20:28:07.975973
636,"{""value"": 523, ""category"": ""CAT_7"", ""active"": false}",2025-10-16T20:28:07.975979
637,"{""value"": 279, ""category"": ""CAT_4"", ""active"": true}",2025-08-01T20:28:07.975984
638,"{""value"": 63, ""category"": ""CAT_5"", ""active"": false}",2025-05-18T20:28:07.975990
639,"{""value"": 40, ""category"": ""CAT_7"", ""active"": true}",2024-11-17T20:28:07.975996
640,"{""value"": 842, ""category"": ""CAT_2"", ""active"": true}",2025-04-27T20:28:07.976003
641,"{""value"": 924, ""category"": ""CAT_1"", ""active"": true}",2025-09-29T20:28:07.976012
642,"{""value"": 204, ""category"": ""CAT_1"", ""active"": false}",2024-12-29T20:28:07.976018
643,"{""value"": 134, ""category"": ""CAT_2"", ""active"": true}",2024-12-05T20:28:07.976023
644,"{""value"": 670, ""category"": ""CAT_2"", ""active"": true}",2025-10-19T20:28:07.976029
645,"{""value"": 289, ""category"": ""CAT_9"", ""active"": false}",2025-03-12T20:28:07.976034
646,"{""value"": 845, ""category"": ""CAT_5"", ""active"": true}",2025-05-12T20:28:07.976040
647,"{""value"": 954, ""category"": ""CAT_6"", ""active"": false}",2024-11-25T20:28:07.976046
648,"{""value"": 120, ""category"": ""CAT_7"", ""active"": false}",2025-10-04T20:28:07.976052
649,"{""value"": 207, ""category"": ""CAT_5"", ""active"": true}",2025-03-26T20:28:07.976057
650,"{""value"": 349, ""category"": ""CAT_7"", ""active"": false}",2025-01-31T20:28:07.976063
651,"{""value"": 65, ""category"": ""CAT_6"", ""active"": true}",2025-07-16T20:28:07.976069
652,"{""value"": 455, ""category"": ""CAT_3"", ""active"": false}",2024-12-14T20:28:07.976075
653,"{""value"": 885, ""category"": ""CAT_5"", ""active"": false}",2025-03-30T20:28:07.976080
654,"{""value"": 674, ""category"": ""CAT_4"", ""active"": true}",2025-03-08T20:28:07.976086
655,"{""value"": 406, ""category"": ""CAT_2"", ""active"": false}",2024-11-30T20:28:07.976092
656,"{""value"": 5, ""category"": ""CAT_5"", ""active"": false}",2025-02-23T20:28:07.976097
657,"{""value"": 781, ""category"": ""CAT_1"", ""active"": false}",2025-03-16T20:28:07.976103
658,"{""value"": 406, ""category"": ""CAT_8"", ""active"": true}",2025-03-01T20:28:07.976108
659,"{""value"": 201, ""category"": ""CAT_3"", ""active"": false}",2025-03-03T20:28:07.976158
660,"{""value"": 889, ""category"": ""CAT_4"", ""active"": false}",2025-08-27T20:28:07.976170
661,"{""value"": 654, ""category"": ""CAT_3"", ""active"": false}",2025-04-22T20:28:07.976181
662,"{""value"": 185, ""category"": ""CAT_8"", ""active"": false}",2025-03-21T20:28:07.976187
663,"{""value"": 82, ""category"": ""CAT_8"", ""active"": false}",2025-01-25T20:28:07.976192
664,"{""value"": 781, ""category"": ""CAT_9"", ""active"": false}",2025-09-20T20:28:07.976197
665,"{""value"": 155, ""category"": ""CAT_9"", ""active"": false}",2025-05-02T20:28:07.976202
666,"{""value"": 28, ""category"": ""CAT_9"", ""active"": false}",2025-02-18T20:28:07.976207
667,"{""value"": 546, ""category"": ""CAT_2"", ""active"": true}",2025-04-24T20:28:07.976212
668,"{""value"": 0, ""category"": ""CAT_8"", ""active"": false}",2025-07-09T20:28:07.976217
669,"{""value"": 42, ""category"": ""CAT_7"", ""active"": false}",2025-06-19T20:28:07.976223
670,"{""value"": 727, ""category"": ""CAT_2"", ""active"": false}",2025-04-20T20:28:07.976228
671,"{""value"": 88, ""category"": ""CAT_0"", ""active"": false}",2025-01-30T20:28:07.976233
672,"{""value"": 948, ""category"": ""CAT_9"", ""active"": true}",2025-01-21T20:28:07.976239
673,"{""value"": 388, ""category"": ""CAT_8"", ""active"": false}",2025-06-23T20:28:07.976247
674,"{""value"": 42, ""category"": ""CAT_2"", ""active"": true}",2025-03-07T20:28:07.976252
675,"{""value"": 335, ""category"": ""CAT_5"", ""active"": true}",2025-06-28T20:28:07.976257
676,"{""value"": 265, ""category"": ""CAT_2"", ""active"": false}",2025-04-29T20:28:07.976262
677,"{""value"": 691, ""category"": ""CAT_1"", ""active"": false}",2025-03-12T20:28:07.976267
678,"{""value"": 942, ""category"": ""CAT_3"", ""active"": true}",2025-08-17T20:28:07.976272
679,"{""value"": 622, ""category"": ""CAT_0"", ""active"": false}",2024-12-26T20:28:07.976278
680,"{""value"": 743, ""category"": ""CAT_0"", ""active"": true}",2024-12-29T20:28:07.976283
681,"{""value"": 590, ""category"": ""CAT_2"", ""active"": false}",2025-02-06T20:28:07.976288
682,"{""value"": 484, ""category"": ""CAT_6"", ""active"": true}",2024-11-30T20:28:07.976293
683,"{""value"": 933, ""category"": ""CAT_0"", ""active"": false}",2025-03-12T20:28:07.976298
684,"{""value"": 431, ""category"": ""CAT_4"", ""active"": true}",2025-05-03T20:28:07.976303
685,"{""value"": 70, ""category"": ""CAT_9"", ""active"": true}",2025-08-07T20:28:07.976308
686,"{""value"": 356, ""category"": ""CAT_3"", ""active"": false}",2025-02-16T20:28:07.976350
687,"{""value"": 310, ""category"": ""CAT_3"", ""active"": false}",2025-01-27T20:28:07.976357
688,"{""value"": 777, ""category"": ""CAT_7"", ""active"": false}",2025-10-10T20:28:07.976363
689,"{""value"": 659, ""category"": ""CAT_3"", ""active"": true}",2025-02-01T20:28:07.976368
690,"{""value"": 967, ""category"": ""CAT_6"", ""active"": false}",2025-06-21T20:28:07.976374
691,"{""value"": 672, ""category"": ""CAT_4"", ""active"": false}",2025-09-04T20:28:07.976379
692,"{""value"": 78, ""category"": ""CAT_9"", ""active"": false}",2025-07-02T20:28:07.976384
693,"{""value"": 622, ""category"": ""CAT_7"", ""active"": false}",2025-06-06T20:28:07.976390
694,"{""value"": 220, ""category"": ""CAT_5"", ""active"": false}",2025-08-14T20:28:07.976395
695,"{""value"": 244, ""category"": ""CAT_3"", ""active"": false}",2025-07-12T20:28:07.976400
696,"{""value"": 87, ""category"": ""CAT_3"", ""active"": true}",2025-05-27T20:28:07.976405
697,"{""value"": 360, ""category"": ""CAT_2"", ""active"": true}",2025-10-30T20:28:07.976411
698,"{""value"": 981, ""category"": ""CAT_4"", ""active"": false}",2025-01-03T20:28:07.976418
699,"{""value"": 643, ""category"": ""CAT_9"", ""active"": false}",2025-05-18T20:28:07.976425
700,"{""value"": 499, ""category"": ""CAT_2"", ""active"": false}",2025-07-03T20:28:07.976430
701,"{""value"": 385, ""category"": ""CAT_6"", ""active"": true}",2025-09-27T20:28:07.976435
702,"{""value"": 843, ""category"": ""CAT_0"", ""active"": false}",2025-06-01T20:28:07.976441
703,"{""value"": 46, ""category"": ""CAT_2"", ""active"": false}",2025-09-26T20:28:07.976446
704,"{""value"": 187, ""category"": ""CAT_6"", ""active"": true}",2025-07-09T20:28:07.976452
705,"{""value"": 529, ""category"": ""CAT_5"", ""active"": false}",2025-07-24T20:28:07.976614
706,"{""value"": 892, ""category"": ""CAT_7"", ""active"": false}",2025-09-04T20:28:07.976622
707,"{""value"": 324, ""category"": ""CAT_3"", ""active"": false}",2025-03-10T20:28:07.976628
708,"{""value"": 904, ""category"": ""CAT_9"", ""active"": true}",2025-01-09T20:28:07.976633
709,"{""value"": 833, ""category"": ""CAT_0"", ""active"": false}",2025-03-16T20:28:07.976638
710,"{""value"": 699, ""category"": ""CAT_4"", ""active"": true}",2025-02-26T20:28:07.976644
711,"{""value"": 446, ""category"": ""CAT_2"", ""active"": true}",2025-06-04T20:28:07.976649
712,"{""value"": 891, ""category"": ""CAT_1"", ""active"": true}",2025-09-28T20:28:07.976654
713,"{""value"": 538, ""category"": ""CAT_0"", ""active"": false}",2025-01-02T20:28:07.976660
714,"{""value"": 440, ""category"": ""CAT_4"", ""active"": false}",2024-12-09T20:28:07.976665
715,"{""value"": 445, ""category"": ""CAT_9"", ""active"": true}",2024-11-20T20:28:07.976670
716,"{""value"": 196, ""category"": ""CAT_7"", ""active"": false}",2025-08-18T20:28:07.976675
717,"{""value"": 955, ""category"": ""CAT_3"", ""active"": true}",2025-03-25T20:28:07.976680
718,"{""value"": 970, ""category"": ""CAT_0"", ""active"": false}",2025-04-13T20:28:07.976685
719,"{""value"": 721, ""category"": ""CAT_6"", ""active"": true}",2025-04-06T20:28:07.976690
720,"{""value"": 538, ""category"": ""CAT_1"", ""active"": true}",2025-07-05T20:28:07.976695
721,"{""value"": 614, ""category"": ""CAT_4"", ""active"": true}",2025-09-08T20:28:07.976700
722,"{""value"": 947, ""category"": ""CAT_4"", ""active"": true}",2025-05-11T20:28:07.976705
723,"{""value"": 219, ""category"": ""CAT_1"", ""active"": true}",2025-02-04T20:28:07.976716
724,"{""value"": 408, ""category"": ""CAT_1"", ""active"": false}",2025-03-04T20:28:07.976721
725,"{""value"": 555, ""category"": ""CAT_0"", ""active"": true}",2025-05-14T20:28:07.976726
726,"{""value"": 804, ""category"": ""CAT_3"", ""active"": true}",2025-08-14T20:28:07.976731
727,"{""value"": 939, ""category"": ""CAT_8"", ""active"": false}",2025-10-24T20:28:07.976737
728,"{""value"": 821, ""category"": ""CAT_6"", ""active"": false}",2025-10-05T20:28:07.976743
729,"{""value"": 586, ""category"": ""CAT_3"", ""active"": false}",2025-07-01T20:28:07.976752
730,"{""value"": 563, ""category"": ""CAT_9"", ""active"": false}",2025-10-13T20:28:07.976758
731,"{""value"": 994, ""category"": ""CAT_9"", ""active"": false}",2025-08-08T20:28:07.976763
732,"{""value"": 130, ""category"": ""CAT_8"", ""active"": true}",2025-02-08T20:28:07.976768
733,"{""value"": 316, ""category"": ""CAT_5"", ""active"": false}",2025-11-06T20:28:07.976773
734,"{""value"": 707, ""category"": ""CAT_3"", ""active"": true}",2024-12-16T20:28:07.976778
735,"{""value"": 0, ""category"": ""CAT_8"", ""active"": false}",2025-01-12T20:28:07.976783
736,"{""value"": 487, ""category"": ""CAT_1"", ""active"": false}",2025-02-23T20:28:07.976788
737,"{""value"": 482, ""category"": ""CAT_1"", ""active"": true}",2025-07-15T20:28:07.976793
738,"{""value"": 556, ""category"": ""CAT_4"", ""active"": true}",2025-08-28T20:28:07.976798
739,"{""value"": 557, ""category"": ""CAT_0"", ""active"": true}",2025-05-19T20:28:07.976803
740,"{""value"": 300, ""category"": ""CAT_5"", ""active"": false}",2024-11-23T20:28:07.976808
741,"{""value"": 212, ""category"": ""CAT_9"", ""active"": false}",2025-03-05T20:28:07.976813
742,"{""value"": 429, ""category"": ""CAT_1"", ""active"": false}",2025-07-24T20:28:07.976818
743,"{""value"": 251, ""category"": ""CAT_7"", ""active"": false}",2025-09-27T20:28:07.976823
744,"{""value"": 44, ""category"": ""CAT_0"", ""active"": true}",2025-06-20T20:28:07.976828
745,"{""value"": 90, ""category"": ""CAT_3"", ""active"": true}",2025-10-29T20:28:07.976833
746,"{""value"": 176, ""category"": ""CAT_2"", ""active"": true}",2025-09-13T20:28:07.976838
747,"{""value"": 42, ""category"": ""CAT_6"", ""active"": true}",2025-03-31T20:28:07.976843
748,"{""value"": 813, ""category"": ""CAT_8"", ""active"": false}",2025-08-11T20:28:07.976848
749,"{""value"": 613, ""category"": ""CAT_6"", ""active"": true}",2025-05-17T20:28:07.976853
750,"{""value"": 445, ""category"": ""CAT_4"", ""active"": true}",2025-01-08T20:28:07.976858
751,"{""value"": 193, ""category"": ""CAT_7"", ""active"": false}",2025-01-31T20:28:07.976863
752,"{""value"": 120, ""category"": ""CAT_6"", ""active"": false}",2025-01-22T20:28:07.976868
753,"{""value"": 541, ""category"": ""CAT_1"", ""active"": false}",2025-09-12T20:28:07.976872
754,"{""value"": 637, ""category"": ""CAT_7"", ""active"": true}",2025-07-27T20:28:07.976877
755,"{""value"": 363, ""category"": ""CAT_7"", ""active"": true}",2024-12-20T20:28:07.976882
756,"{""value"": 902, ""category"": ""CAT_5"", ""active"": true}",2025-08-15T20:28:07.976887
757,"{""value"": 452, ""category"": ""CAT_6"", ""active"": true}",2025-05-24T20:28:07.976892
758,"{""value"": 400, ""category"": ""CAT_5"", ""active"": true}",2025-01-08T20:28:07.976897
759,"{""value"": 998, ""category"": ""CAT_2"", ""active"": false}",2024-11-27T20:28:07.976902
760,"{""value"": 640, ""category"": ""CAT_4"", ""active"": false}",2025-05-05T20:28:07.976908
761,"{""value"": 41, ""category"": ""CAT_1"", ""active"": false}",2025-03-29T20:28:07.976913
762,"{""value"": 414, ""category"": ""CAT_5"", ""active"": true}",2025-03-13T20:28:07.976918
763,"{""value"": 204, ""category"": ""CAT_0"", ""active"": true}",2025-08-15T20:28:07.976929
764,"{""value"": 805, ""category"": ""CAT_7"", ""active"": false}",2024-11-18T20:28:07.976935
765,"{""value"": 85, ""category"": ""CAT_0"", ""active"": false}",2025-04-30T20:28:07.976940
766,"{""value"": 800, ""category"": ""CAT_9"", ""active"": true}",2025-01-27T20:28:07.976944
767,"{""value"": 934, ""category"": ""CAT_3"", ""active"": false}",2025-08-01T20:28:07.976949
768,"{""value"": 710, ""category"": ""CAT_5"", ""active"": false}",2025-09-13T20:28:07.976955
769,"{""value"": 784, ""category"": ""CAT_9"", ""active"": true}",2025-01-05T20:28:07.976962
770,"{""value"": 903, ""category"": ""CAT_5"", ""active"": true}",2025-10-16T20:28:07.976967
771,"{""value"": 411, ""category"": ""CAT_1"", ""active"": true}",2024-11-11T20:28:07.976972
